NO,TIME,SUHU,SET POINT,EROR,DELTA EROR,OUTPUT ANFIS,OUTPUT M
437,00:32:58,75.56,90.00,14.44,-0.06,1.83,M2
438,00:33:00,75.62,90.00,14.38,-0.06,1.83,M2
439,00:33:02,75.69,90.00,14.31,-0.06,1.83,M2
440,00:33:04,75.81,90.00,14.19,-0.12,1.81,M2
441,00:33:06,75.88,90.00,14.12,-0.06,1.83,M2
442,00:33:08,75.94,90.00,14.06,-0.06,1.83,M2
443,00:33:10,76.00,90.00,14.00,-0.06,1.83,M2
444,00:33:12,76.06,90.00,13.94,-0.06,1.83,M2
445,00:33:14,76.12,90.00,13.88,-0.06,1.83,M2
446,00:33:16,76.19,90.00,13.81,-0.06,1.83,M2
447,00:33:18,76.31,90.00,13.69,-0.12,1.81,M2
448,00:33:20,76.38,90.00,13.62,-0.06,1.83,M2
449,00:33:22,76.44,90.00,13.56,-0.06,1.83,M2
450,00:33:24,76.50,90.00,13.50,-0.06,1.83,M2
451,00:33:26,76.56,90.00,13.44,-0.06,1.83,M2
452,00:33:28,76.62,90.00,13.38,-0.06,1.83,M2
453,00:33:30,76.75,90.00,13.25,-0.12,1.81,M2
454,00:33:32,76.81,90.00,13.19,-0.06,1.83,M2
455,00:33:34,76.88,90.00,13.12,-0.06,1.83,M2
456,00:33:36,76.94,90.00,13.06,-0.06,1.83,M2
457,00:33:38,77.00,90.00,13.00,-0.06,1.83,M2
458,00:33:40,77.06,90.00,12.94,-0.06,1.83,M2
459,00:33:42,77.19,90.00,12.81,-0.12,1.81,M2
460,00:33:44,77.19,90.00,12.81,0.00,1.83,M2
461,00:33:46,77.31,90.00,12.69,-0.12,1.81,M2
462,00:33:48,77.38,90.00,12.62,-0.06,1.83,M2
463,00:33:50,77.44,90.00,12.56,-0.06,1.83,M2
464,00:33:52,77.50,90.00,12.50,-0.06,1.83,M2
465,00:33:54,77.56,90.00,12.44,-0.06,1.83,M2
466,00:33:57,77.62,90.00,12.38,-0.06,1.83,M2
467,00:33:59,77.69,90.00,12.31,-0.06,1.83,M2
468,00:34:01,77.81,90.00,12.19,-0.12,1.81,M2
469,00:34:03,77.88,90.00,12.12,-0.06,1.83,M2
470,00:34:05,77.94,90.00,12.06,-0.06,1.83,M2
471,00:34:07,78.00,90.00,12.00,-0.06,1.83,M2
472,00:34:09,78.06,90.00,11.94,-0.06,1.83,M2
473,00:34:11,78.12,90.00,11.88,-0.06,1.83,M2
474,00:34:13,78.19,90.00,11.81,-0.06,1.83,M2
475,00:34:15,78.25,90.00,11.75,-0.06,1.83,M2
476,00:34:17,78.38,90.00,11.62,-0.12,1.81,M2
477,00:34:19,78.38,90.00,11.62,0.00,1.83,M2
478,00:34:21,78.50,90.00,11.50,-0.12,1.81,M2
479,00:34:23,78.56,90.00,11.44,-0.06,1.83,M2
480,00:34:25,78.62,90.00,11.38,-0.06,1.83,M2
481,00:34:27,78.69,90.00,11.31,-0.06,1.83,M2
482,00:34:29,78.75,90.00,11.25,-0.06,1.83,M2
483,00:34:31,78.81,90.00,11.19,-0.06,1.82,M2
484,00:34:33,78.94,90.00,11.06,-0.12,1.81,M2
485,00:34:35,78.94,90.00,11.06,0.00,1.82,M2
486,00:34:37,79.06,90.00,10.94,-0.12,1.81,M2
487,00:34:39,79.12,90.00,10.88,-0.06,1.82,M2
488,00:34:41,79.19,90.00,10.81,-0.06,1.82,M2
489,00:34:43,79.25,90.00,10.75,-0.06,1.82,M2
490,00:34:45,79.31,90.00,10.69,-0.06,1.82,M2
491,00:34:47,79.38,90.00,10.62,-0.06,1.82,M2
492,00:34:49,79.50,90.00,10.50,-0.12,1.81,M2
493,00:34:51,79.56,90.00,10.44,-0.06,1.82,M2
494,00:34:53,79.62,90.00,10.38,-0.06,1.82,M2
495,00:34:55,79.69,90.00,10.31,-0.06,1.82,M2
496,00:34:57,79.81,90.00,10.19,-0.12,1.81,M2
497,00:34:59,79.88,90.00,10.12,-0.06,1.82,M2
498,00:35:01,79.94,90.00,10.06,-0.06,1.82,M2
499,00:35:03,80.00,90.00,10.00,-0.06,1.82,M2
500,00:35:05,80.06,90.00,9.94,-0.06,1.82,M2
501,00:35:07,80.12,90.00,9.88,-0.06,1.82,M2
502,00:35:09,80.25,90.00,9.75,-0.12,1.81,M2
503,00:35:11,80.31,90.00,9.69,-0.06,1.82,M2
504,00:35:13,80.38,90.00,9.62,-0.06,1.82,M2
505,00:35:15,80.38,90.00,9.62,0.00,1.82,M2
506,00:35:17,80.50,90.00,9.50,-0.12,1.81,M2
507,00:35:19,80.56,90.00,9.44,-0.06,1.82,M2
508,00:35:21,80.62,90.00,9.38,-0.06,1.82,M2
509,00:35:23,80.69,90.00,9.31,-0.06,1.82,M2
510,00:35:25,80.75,90.00,9.25,-0.06,1.82,M2
511,00:35:27,80.81,90.00,9.19,-0.06,1.82,M2
512,00:35:29,80.88,90.00,9.12,-0.06,1.81,M2
513,00:35:31,80.94,90.00,9.06,-0.06,1.81,M2
514,00:35:33,81.00,90.00,9.00,-0.06,1.81,M2
515,00:35:35,81.06,90.00,8.94,-0.06,1.81,M2
516,00:35:37,81.19,90.00,8.81,-0.12,1.81,M2
517,00:35:40,81.25,90.00,8.75,-0.06,1.81,M2
518,00:35:42,81.31,90.00,8.69,-0.06,1.81,M2
519,00:35:44,81.38,90.00,8.62,-0.06,1.81,M2
520,00:35:46,81.44,90.00,8.56,-0.06,1.81,M2
521,00:35:48,81.50,90.00,8.50,-0.06,1.81,M2
522,00:35:50,81.56,90.00,8.44,-0.06,1.81,M2
523,00:35:52,81.62,90.00,8.38,-0.06,1.81,M2
524,00:35:54,81.69,90.00,8.31,-0.06,1.81,M2
525,00:35:56,81.75,90.00,8.25,-0.06,1.81,M2
526,00:35:58,81.81,90.00,8.19,-0.06,1.81,M2
527,00:36:00,81.88,90.00,8.12,-0.06,1.81,M2
528,00:36:02,81.94,90.00,8.06,-0.06,1.81,M2
529,00:36:04,82.06,90.00,7.94,-0.12,1.81,M2
530,00:36:06,82.12,90.00,7.88,-0.06,1.81,M2
531,00:36:08,82.25,90.00,7.75,-0.06,1.81,M2
532,00:36:10,82.31,90.00,7.69,-0.06,1.81,M2
533,00:36:12,82.38,90.00,7.62,-0.06,1.81,M2
534,00:36:14,82.44,90.00,7.56,-0.06,1.81,M2
535,00:36:16,82.56,90.00,7.44,-0.12,1.81,M2
536,00:36:18,82.62,90.00,7.38,-0.06,1.80,M2
537,00:36:20,82.69,90.00,7.31,-0.06,1.80,M2
538,00:36:22,82.75,90.00,7.25,-0.06,1.80,M2
539,00:36:24,82.75,90.00,7.25,0.00,1.80,M2
540,00:36:26,82.81,90.00,7.19,-0.06,1.80,M2
541,00:36:28,82.94,90.00,7.06,-0.12,1.80,M2
542,00:36:30,83.00,90.00,7.00,-0.06,1.80,M2
543,00:36:32,83.06,90.00,6.94,-0.06,1.80,M2
544,00:36:34,83.12,90.00,6.88,-0.06,1.80,M2
545,00:36:36,83.19,90.00,6.81,-0.06,1.80,M2
546,00:36:38,83.25,90.00,6.75,-0.06,1.80,M2
547,00:36:40,83.31,90.00,6.69,-0.06,1.80,M2
548,00:36:42,83.44,90.00,6.56,-0.12,1.80,M2
549,00:36:44,83.44,90.00,6.56,0.00,1.80,M2
550,00:36:46,83.50,90.00,6.50,-0.06,1.80,M2
551,00:36:48,83.62,90.00,6.38,-0.12,1.80,M2
552,00:36:50,83.62,90.00,6.38,0.00,1.80,M2
553,00:36:52,83.75,90.00,6.25,-0.12,1.80,M2
554,00:36:54,83.75,90.00,6.25,0.00,1.80,M2
555,00:36:56,83.88,90.00,6.12,-0.12,1.80,M2
556,00:36:58,83.94,90.00,6.06,-0.06,1.80,M2
557,00:37:00,84.00,90.00,6.00,-0.06,1.80,M2
558,00:37:02,84.06,90.00,5.94,-0.06,1.80,M2
559,00:37:04,84.12,90.00,5.88,-0.06,1.79,M2
560,00:37:06,84.19,90.00,5.81,-0.06,1.79,M2
561,00:37:08,84.25,90.00,5.75,-0.06,1.79,M2
562,00:37:10,84.31,90.00,5.69,-0.06,1.79,M2
563,00:37:12,84.44,90.00,5.56,-0.12,1.79,M2
564,00:37:14,84.44,90.00,5.56,0.00,1.79,M2
565,00:37:16,84.56,90.00,5.44,-0.12,1.79,M2
566,00:37:18,84.62,90.00,5.38,-0.06,1.79,M2
567,00:37:20,84.62,90.00,5.38,0.00,1.79,M2
568,00:37:23,84.69,90.00,5.31,-0.06,1.79,M2
569,00:37:25,84.81,90.00,5.19,-0.12,1.79,M2
570,00:37:27,84.88,90.00,5.12,-0.06,1.79,M2
571,00:37:29,84.88,90.00,5.12,0.00,1.79,M2
572,00:37:31,85.00,90.00,5.00,-0.12,1.79,M2
573,00:37:33,85.06,90.00,4.94,-0.06,1.79,M2
574,00:37:35,85.12,90.00,4.88,-0.06,1.79,M2
575,00:37:37,85.19,90.00,4.81,-0.06,1.79,M2
576,00:37:39,85.25,90.00,4.75,-0.06,1.79,M2
577,00:37:41,85.31,90.00,4.69,-0.06,1.79,M2
578,00:37:43,85.38,90.00,4.62,-0.06,1.79,M2
579,00:37:45,85.44,90.00,4.56,-0.06,1.79,M2
580,00:37:47,85.50,90.00,4.50,-0.06,1.79,M2
581,00:37:49,85.56,90.00,4.44,-0.06,1.78,M2
582,00:37:51,85.62,90.00,4.38,-0.06,1.78,M2
583,00:37:53,85.62,90.00,4.38,0.00,1.78,M2
584,00:37:55,85.75,90.00,4.25,-0.12,1.78,M2
585,00:37:57,85.81,90.00,4.19,-0.06,1.78,M2
586,00:37:59,85.88,90.00,4.12,-0.06,1.78,M2
587,00:38:01,85.94,90.00,4.06,-0.06,1.78,M2
588,00:38:03,86.00,90.00,4.00,-0.06,1.78,M2
589,00:38:05,86.06,90.00,3.94,-0.06,1.78,M2
590,00:38:07,86.12,90.00,3.88,-0.06,1.78,M2
591,00:38:09,86.19,90.00,3.81,-0.06,1.78,M2
592,00:38:11,86.25,90.00,3.75,-0.06,1.78,M2
593,00:38:13,86.31,90.00,3.69,-0.06,1.78,M2
594,00:38:15,86.38,90.00,3.62,-0.06,1.78,M2
595,00:38:17,86.44,90.00,3.56,-0.06,1.78,M2
596,00:38:19,86.50,90.00,3.50,-0.06,1.78,M2
597,00:38:21,86.56,90.00,3.44,-0.06,1.78,M2
598,00:38:23,86.62,90.00,3.38,-0.06,1.78,M2
599,00:38:25,86.75,90.00,3.25,-0.12,1.78,M2
600,00:38:27,86.81,90.00,3.19,-0.06,1.78,M2
601,00:38:29,86.88,90.00,3.12,-0.06,1.78,M2
602,00:38:31,86.94,90.00,3.06,-0.06,1.77,M2
603,00:38:33,87.00,90.00,3.00,-0.06,1.77,M2
604,00:38:35,87.06,90.00,2.94,-0.06,1.77,M2
605,00:38:37,87.12,90.00,2.88,-0.06,1.77,M2
606,00:38:39,87.19,90.00,2.81,-0.06,1.77,M2
607,00:38:41,87.25,90.00,2.75,-0.06,1.77,M2
608,00:38:43,87.31,90.00,2.69,-0.06,1.77,M2
609,00:38:45,87.44,90.00,2.56,-0.12,1.77,M2
610,00:38:47,87.44,90.00,2.56,0.00,1.77,M2
611,00:38:49,87.50,90.00,2.50,-0.06,1.77,M2
612,00:38:51,87.62,90.00,2.38,-0.12,1.77,M2
613,00:38:53,87.62,90.00,2.38,0.00,1.77,M2
614,00:38:55,87.75,90.00,2.25,-0.12,1.77,M2
615,00:38:57,87.81,90.00,2.19,-0.06,1.77,M2
616,00:38:59,87.81,90.00,2.19,0.00,1.77,M2
617,00:39:01,87.94,90.00,2.06,-0.12,1.77,M2
618,00:39:03,88.00,90.00,2.00,-0.06,1.77,M2
619,00:39:05,88.00,90.00,2.00,0.00,1.77,M2
620,00:39:08,88.06,90.00,1.94,-0.06,1.68,M2
621,00:39:10,88.12,90.00,1.88,-0.06,1.61,M2
622,00:39:12,88.19,90.00,1.81,-0.06,1.55,M2
623,00:39:14,88.25,90.00,1.75,-0.06,1.48,M2
624,00:39:16,88.31,90.00,1.69,-0.06,1.43,M2
625,00:39:18,88.44,90.00,1.56,-0.12,1.34,M2
626,00:39:20,88.44,90.00,1.56,0.00,1.34,M2
627,00:39:22,88.50,90.00,1.50,-0.06,1.31,M2
628,00:39:24,88.56,90.00,1.44,-0.06,1.28,M2
629,00:39:26,88.62,90.00,1.38,-0.06,1.25,M2
630,00:39:28,88.69,90.00,1.31,-0.06,1.23,M1
631,00:39:30,88.75,90.00,1.25,-0.06,1.21,M1
632,00:39:32,88.81,90.00,1.19,-0.06,1.19,M1
633,00:39:34,88.88,90.00,1.12,-0.06,1.18,M1
634,00:39:36,89.00,90.00,1.00,-0.06,1.15,M1
635,00:39:38,89.06,90.00,0.94,-0.06,1.14,M1
636,00:39:40,89.12,90.00,0.88,-0.06,1.13,M1
637,00:39:42,89.12,90.00,0.88,0.00,1.13,M1
638,00:39:44,89.19,90.00,0.81,-0.06,1.12,M1
639,00:39:46,89.25,90.00,0.75,-0.06,1.11,M1
640,00:39:48,89.31,90.00,0.69,-0.06,1.10,M1
641,00:39:50,89.31,90.00,0.69,0.00,1.10,M1
642,00:39:52,89.38,90.00,0.62,-0.06,1.10,M1
643,00:39:54,89.38,90.00,0.62,0.00,1.10,M1
644,00:39:56,89.44,90.00,0.56,-0.06,1.09,M1
645,00:39:58,89.44,90.00,0.56,0.00,1.09,M1
646,00:40:00,89.44,90.00,0.56,0.00,1.09,M1
647,00:40:02,89.50,90.00,0.50,-0.06,1.08,M1
648,00:40:04,89.50,90.00,0.50,0.00,1.08,M1
649,00:40:06,89.56,90.00,0.44,-0.06,1.07,M1
650,00:40:08,89.56,90.00,0.44,0.00,1.07,M1
651,00:40:10,89.56,90.00,0.44,0.00,1.07,M1
652,00:40:12,89.56,90.00,0.44,0.00,1.07,M1
653,00:40:14,89.56,90.00,0.44,0.00,1.07,M1
654,00:40:16,89.56,90.00,0.44,0.00,1.07,M1
655,00:40:18,89.56,90.00,0.44,0.00,1.07,M1
656,00:40:20,89.56,90.00,0.44,0.00,1.07,M1
657,00:40:22,89.56,90.00,0.44,0.00,1.07,M1
658,00:40:24,89.56,90.00,0.44,0.00,1.07,M1
659,00:40:26,89.56,90.00,0.44,0.00,1.07,M1
660,00:40:28,89.56,90.00,0.44,0.00,1.07,M1
661,00:40:30,89.56,90.00,0.44,0.00,1.07,M1
662,00:40:32,89.56,90.00,0.44,0.00,1.07,M1
663,00:40:34,89.56,90.00,0.44,0.00,1.07,M1
664,00:40:36,89.56,90.00,0.44,0.00,1.07,M1
665,00:40:38,89.56,90.00,0.44,0.00,1.07,M1
666,00:40:40,89.56,90.00,0.44,0.00,1.07,M1
667,00:40:42,89.56,90.00,0.44,0.00,1.07,M1
668,00:40:44,89.56,90.00,0.44,0.00,1.07,M1
669,00:40:46,89.56,90.00,0.44,0.00,1.07,M1
670,00:40:49,89.56,90.00,0.44,0.00,1.07,M1
671,00:40:51,89.56,90.00,0.44,0.00,1.07,M1
672,00:40:53,89.56,90.00,0.44,0.00,1.07,M1
673,00:40:55,89.56,90.00,0.44,0.00,1.07,M1
674,00:40:57,89.56,90.00,0.44,0.00,1.07,M1
675,00:40:59,89.56,90.00,0.44,0.00,1.07,M1
676,00:41:01,89.56,90.00,0.44,0.00,1.07,M1
677,00:41:03,89.56,90.00,0.44,0.00,1.07,M1
678,00:41:05,89.56,90.00,0.44,0.00,1.07,M1
679,00:41:07,89.56,90.00,0.44,0.00,1.07,M1
680,00:41:09,89.56,90.00,0.44,0.00,1.07,M1
681,00:41:11,89.56,90.00,0.44,0.00,1.07,M1
682,00:41:13,89.56,90.00,0.44,0.00,1.07,M1
683,00:41:15,89.56,90.00,0.44,0.00,1.07,M1
684,00:41:17,89.50,90.00,0.50,0.06,1.08,M1
685,00:41:19,89.50,90.00,0.50,0.00,1.08,M1
686,00:41:21,89.50,90.00,0.50,0.00,1.08,M1
687,00:41:23,89.50,90.00,0.50,0.00,1.08,M1
688,00:41:25,89.50,90.00,0.50,0.00,1.08,M1
689,00:41:27,89.50,90.00,0.50,0.00,1.08,M1
690,00:41:29,89.50,90.00,0.50,0.00,1.08,M1
691,00:41:31,89.50,90.00,0.50,0.00,1.08,M1
692,00:41:33,89.56,90.00,0.44,-0.06,1.07,M1
693,00:41:35,89.50,90.00,0.50,0.06,1.08,M1
694,00:41:37,89.56,90.00,0.44,-0.06,1.07,M1
695,00:41:39,89.50,90.00,0.50,0.06,1.08,M1
696,00:41:41,89.50,90.00,0.50,0.00,1.08,M1
697,00:41:43,89.50,90.00,0.50,0.00,1.08,M1
698,00:41:45,89.56,90.00,0.44,-0.06,1.07,M1
699,00:41:47,89.50,90.00,0.50,0.06,1.08,M1
700,00:41:49,89.50,90.00,0.50,0.00,1.08,M1
701,00:41:51,89.50,90.00,0.50,0.00,1.08,M1
702,00:41:53,89.50,90.00,0.50,0.00,1.08,M1
703,00:41:55,89.56,90.00,0.44,-0.06,1.07,M1
704,00:41:57,89.56,90.00,0.44,0.00,1.07,M1
705,00:41:59,89.56,90.00,0.44,0.00,1.07,M1
706,00:42:01,89.56,90.00,0.44,0.00,1.07,M1
707,00:42:03,89.56,90.00,0.44,0.00,1.07,M1
708,00:42:05,89.56,90.00,0.44,0.00,1.07,M1
709,00:42:07,89.56,90.00,0.44,0.00,1.07,M1
710,00:42:09,89.56,90.00,0.44,0.00,1.07,M1
711,00:42:11,89.56,90.00,0.44,0.00,1.07,M1
712,00:42:13,89.56,90.00,0.44,0.00,1.07,M1
713,00:42:15,89.56,90.00,0.44,0.00,1.07,M1
714,00:42:17,89.56,90.00,0.44,0.00,1.07,M1
715,00:42:19,89.56,90.00,0.44,0.00,1.07,M1
716,00:42:21,89.56,90.00,0.44,0.00,1.07,M1
717,00:42:23,89.56,90.00,0.44,0.00,1.07,M1
718,00:42:25,89.56,90.00,0.44,0.00,1.07,M1
719,00:42:27,89.62,90.00,0.38,-0.06,1.07,M1
720,00:42:29,89.56,90.00,0.44,0.06,1.07,M1
721,00:42:31,89.62,90.00,0.38,-0.06,1.07,M1
722,00:42:34,89.56,90.00,0.44,0.06,1.07,M1
723,00:42:36,89.56,90.00,0.44,0.00,1.07,M1
724,00:42:38,89.56,90.00,0.44,0.00,1.07,M1
725,00:42:40,89.62,90.00,0.38,-0.06,1.07,M1
726,00:42:42,89.62,90.00,0.38,0.00,1.07,M1
727,00:42:44,89.62,90.00,0.38,0.00,1.07,M1
728,00:42:46,89.62,90.00,0.38,0.00,1.07,M1
729,00:42:48,89.56,90.00,0.44,0.06,1.07,M1
730,00:42:50,89.62,90.00,0.38,-0.06,1.07,M1
731,00:42:52,89.62,90.00,0.38,0.00,1.07,M1
732,00:42:54,89.62,90.00,0.38,0.00,1.07,M1
733,00:42:56,89.62,90.00,0.38,0.00,1.07,M1
734,00:42:58,89.56,90.00,0.44,0.06,1.07,M1
735,00:43:00,89.62,90.00,0.38,-0.06,1.07,M1
736,00:43:02,89.62,90.00,0.38,0.00,1.07,M1
737,00:43:04,89.62,90.00,0.38,0.00,1.07,M1
738,00:43:06,89.62,90.00,0.38,0.00,1.07,M1
739,00:43:08,89.62,90.00,0.38,0.00,1.07,M1
740,00:43:10,89.62,90.00,0.38,0.00,1.07,M1
741,00:43:12,89.62,90.00,0.38,0.00,1.07,M1
742,00:43:14,89.69,90.00,0.31,-0.06,1.06,M1
743,00:43:16,89.69,90.00,0.31,0.00,1.06,M1
744,00:43:18,89.69,90.00,0.31,0.00,1.06,M1
745,00:43:20,89.69,90.00,0.31,0.00,1.06,M1
746,00:43:22,89.69,90.00,0.31,0.00,1.06,M1
747,00:43:24,89.75,90.00,0.25,-0.06,1.05,M1
748,00:43:26,89.75,90.00,0.25,0.00,1.06,M1
749,00:43:28,89.75,90.00,0.25,0.00,1.06,M1
750,00:43:30,89.75,90.00,0.25,0.00,1.06,M1
751,00:43:32,89.75,90.00,0.25,0.00,1.06,M1
752,00:43:34,89.81,90.00,0.19,-0.06,1.05,M1
753,00:43:36,89.81,90.00,0.19,0.00,1.05,M1
754,00:43:38,89.81,90.00,0.19,0.00,1.05,M1
755,00:43:40,89.81,90.00,0.19,0.00,1.05,M1
756,00:43:42,89.88,90.00,0.12,-0.06,1.04,M1
757,00:43:44,89.88,90.00,0.12,0.00,1.05,M1
758,00:43:46,89.88,90.00,0.12,0.00,1.05,M1
759,00:43:48,89.94,90.00,0.06,-0.06,1.03,M1
760,00:43:50,89.94,90.00,0.06,0.00,1.05,M1
761,00:43:52,89.94,90.00,0.06,0.00,1.05,M1
762,00:43:54,90.00,90.00,0.00,-0.06,1.00,M1
763,00:43:56,90.00,90.00,0.00,0.00,1.00,M1
764,00:43:58,90.00,90.00,0.00,0.00,1.00,M1
765,00:44:00,90.00,90.00,0.00,0.00,1.00,M1
766,00:44:02,90.06,90.00,-0.06,-0.06,0.96,M1
767,00:44:04,90.06,90.00,-0.06,0.00,0.95,M1
768,00:44:06,90.06,90.00,-0.06,0.00,0.95,M1
769,00:44:09,90.12,90.00,-0.12,-0.06,0.95,M1
770,00:44:11,90.12,90.00,-0.12,0.00,0.94,M1
771,00:44:13,90.12,90.00,-0.12,0.00,0.94,M1
772,00:44:15,90.12,90.00,-0.12,0.00,0.94,M1
773,00:44:17,90.12,90.00,-0.12,0.00,0.94,M1
774,00:44:19,90.19,90.00,-0.19,-0.06,0.94,M1
775,00:44:21,90.19,90.00,-0.19,0.00,0.93,M1
776,00:44:23,90.25,90.00,-0.25,-0.06,0.92,M1
777,00:44:25,90.25,90.00,-0.25,0.00,0.92,M1
778,00:44:27,90.25,90.00,-0.25,0.00,0.92,M1
779,00:44:29,90.31,90.00,-0.31,-0.06,0.91,M1
780,00:44:31,90.31,90.00,-0.31,0.00,0.91,M1
781,00:44:33,90.31,90.00,-0.31,0.00,0.91,M1
782,00:44:35,90.38,90.00,-0.38,-0.06,0.90,M1
783,00:44:37,90.38,90.00,-0.38,0.00,0.90,M1
784,00:44:39,90.38,90.00,-0.38,0.00,0.90,M1
785,00:44:41,90.38,90.00,-0.38,0.00,0.90,M1
786,00:44:43,90.38,90.00,-0.38,0.00,0.90,M1
787,00:44:45,90.44,90.00,-0.44,-0.06,0.89,M1
788,00:44:47,90.44,90.00,-0.44,0.00,0.89,M1
789,00:44:49,90.44,90.00,-0.44,0.00,0.89,M1
790,00:44:51,90.44,90.00,-0.44,0.00,0.89,M1
791,00:44:53,90.50,90.00,-0.50,-0.06,0.87,M1
792,00:44:55,90.50,90.00,-0.50,0.00,0.87,M1
793,00:44:57,90.50,90.00,-0.50,0.00,0.87,M1
794,00:44:59,90.50,90.00,-0.50,0.00,0.87,M1
795,00:45:01,90.56,90.00,-0.56,-0.06,0.86,M1
796,00:45:03,90.56,90.00,-0.56,0.00,0.86,M1
797,00:45:05,90.62,90.00,-0.62,-0.06,0.85,M1
798,00:45:07,90.62,90.00,-0.62,0.00,0.85,M1
799,00:45:09,90.62,90.00,-0.62,0.00,0.85,M1
800,00:45:11,90.62,90.00,-0.62,0.00,0.85,M1
801,00:45:13,90.69,90.00,-0.69,-0.06,0.84,M1
802,00:45:15,90.69,90.00,-0.69,0.00,0.84,M1
803,00:45:17,90.69,90.00,-0.69,0.00,0.84,M1
804,00:45:19,90.69,90.00,-0.69,0.00,0.84,M1
805,00:45:21,90.75,90.00,-0.75,-0.06,0.82,M1
806,00:45:23,90.75,90.00,-0.75,0.00,0.82,M1
807,00:45:25,90.75,90.00,-0.75,0.00,0.82,M1
808,00:45:27,90.81,90.00,-0.81,-0.06,0.81,M1
809,00:45:29,90.81,90.00,-0.81,0.00,0.81,M1
810,00:45:31,90.81,90.00,-0.81,0.00,0.81,M1
811,00:45:33,90.81,90.00,-0.81,0.00,0.81,M1
812,00:45:35,90.88,90.00,-0.88,-0.06,0.79,M1
813,00:45:37,90.81,90.00,-0.81,0.06,0.81,M1
814,00:45:39,90.88,90.00,-0.88,-0.06,0.79,M1
815,00:45:41,90.88,90.00,-0.88,0.00,0.79,M1
816,00:45:44,90.88,90.00,-0.88,0.00,0.79,M1
817,00:45:46,90.88,90.00,-0.88,0.00,0.79,M1
818,00:45:48,90.88,90.00,-0.88,0.00,0.79,M1
819,00:45:50,90.88,90.00,-0.88,0.00,0.79,M1
820,00:45:52,90.94,90.00,-0.94,-0.06,0.78,M1
821,00:45:54,90.94,90.00,-0.94,0.00,0.78,M1
822,00:45:56,90.88,90.00,-0.88,0.06,0.79,M1
823,00:45:58,90.88,90.00,-0.88,0.00,0.79,M1
824,00:46:00,90.94,90.00,-0.94,-0.06,0.78,M1
825,00:46:02,90.94,90.00,-0.94,0.00,0.78,M1
826,00:46:04,90.88,90.00,-0.88,0.06,0.79,M1
827,00:46:06,90.94,90.00,-0.94,-0.06,0.78,M1
828,00:46:08,90.94,90.00,-0.94,0.00,0.78,M1
829,00:46:10,91.00,90.00,-1.00,-0.06,0.76,M1
830,00:46:12,90.94,90.00,-0.94,0.06,0.78,M1
831,00:46:14,91.00,90.00,-1.00,-0.06,0.76,M1
832,00:46:16,91.00,90.00,-1.00,0.00,0.76,M1
833,00:46:18,91.00,90.00,-1.00,0.00,0.76,M1
834,00:46:20,91.00,90.00,-1.00,0.00,0.76,M1
835,00:46:22,91.00,90.00,-1.00,0.00,0.76,M1
836,00:46:24,91.00,90.00,-1.00,0.00,0.76,M1
837,00:46:26,91.00,90.00,-1.00,0.00,0.76,M1
838,00:46:28,91.00,90.00,-1.00,0.00,0.76,M1
839,00:46:30,91.06,90.00,-1.06,-0.06,0.74,M1
840,00:46:32,91.06,90.00,-1.06,0.00,0.74,M1
841,00:46:34,91.06,90.00,-1.06,0.00,0.74,M1
842,00:46:36,91.06,90.00,-1.06,0.00,0.74,M1
843,00:46:38,91.06,90.00,-1.06,0.00,0.74,M1
844,00:46:40,91.06,90.00,-1.06,0.00,0.74,M1
845,00:46:42,91.00,90.00,-1.00,0.06,0.76,M1
846,00:46:44,90.88,90.00,-0.88,0.12,0.79,M1
847,00:46:46,90.81,90.00,-0.81,0.06,0.81,M1
848,00:46:48,90.69,90.00,-0.69,0.12,0.83,M1
849,00:46:50,90.56,90.00,-0.56,0.12,0.85,M1
850,00:46:52,90.44,90.00,-0.44,0.12,0.88,M1
851,00:46:54,90.38,90.00,-0.38,0.06,0.90,M1
852,00:46:56,90.25,90.00,-0.25,0.12,0.92,M1
853,00:46:58,90.12,90.00,-0.12,0.12,0.96,M1
854,00:47:00,90.12,90.00,-0.12,0.00,0.94,M1
855,00:47:02,90.06,90.00,-0.06,0.06,0.96,M1
856,00:47:04,90.00,90.00,0.00,0.06,1.00,M1
857,00:47:06,90.00,90.00,0.00,0.00,1.00,M1
858,00:47:08,89.94,90.00,0.06,0.06,1.03,M1
859,00:47:10,89.94,90.00,0.06,0.00,1.05,M1
860,00:47:12,89.94,90.00,0.06,0.00,1.05,M1
861,00:47:14,89.94,90.00,0.06,0.00,1.05,M1
862,00:47:16,89.94,90.00,0.06,0.00,1.05,M1
863,00:47:18,89.94,90.00,0.06,0.00,1.05,M1
864,00:47:20,89.94,90.00,0.06,0.00,1.05,M1
865,00:47:23,89.94,90.00,0.06,0.00,1.05,M1
866,00:47:25,89.94,90.00,0.06,0.00,1.05,M1
867,00:47:27,89.94,90.00,0.06,0.00,1.05,M1
868,00:47:29,89.94,90.00,0.06,0.00,1.05,M1
869,00:47:31,89.94,90.00,0.06,0.00,1.05,M1
870,00:47:33,89.94,90.00,0.06,0.00,1.05,M1
871,00:47:35,89.94,90.00,0.06,0.00,1.05,M1
872,00:47:37,89.94,90.00,0.06,0.00,1.05,M1
873,00:47:39,90.00,90.00,0.00,-0.06,1.00,M1
874,00:47:41,90.00,90.00,0.00,0.00,1.00,M1
875,00:47:43,90.00,90.00,0.00,0.00,1.00,M1
